,volume,volchange,buyvol,buyvolchange,sellvol,sellvolchange,net_vol_diff,datetime
东兴期货,1060.0,-1172.0,592.0,-46.0,662.0,-44.0,-2,20220808
东海期货,626.0,59.0,0.0,0.0,333.0,-205.0,205,20220808
中信建投,714.0,-456.0,664.0,16.0,608.0,8.0,8,20220808
中信期货,10313.0,-3282.0,6060.0,-242.0,6495.0,-57.0,-185,20220808
中投天琪,0.0,0.0,0.0,0.0,266.0,-2.0,2,20220808
中泰期货,710.0,-331.0,377.0,-174.0,0.0,0.0,-174,20220808
中金期货,0.0,0.0,520.0,0.0,0.0,0.0,0,20220808
中银期货,0.0,0.0,0.0,0.0,319.0,-18.0,18,20220808
乾坤期货,0.0,0.0,372.0,0.0,0.0,0.0,0,20220808
五矿期货,235.0,-36.0,0.0,0.0,0.0,0.0,0,20220808
光大期货,806.0,-215.0,0.0,0.0,756.0,-140.0,140,20220808
兴业期货,0.0,0.0,393.0,-54.0,0.0,0.0,-54,20220808
兴证期货,840.0,-549.0,1170.0,-377.0,0.0,0.0,-377,20220808
华泰期货,1429.0,-1332.0,2229.0,32.0,2134.0,-51.0,83,20220808
华西期货,0.0,0.0,396.0,52.0,405.0,-22.0,74,20220808
华闻期货,2473.0,-1420.0,1247.0,-59.0,1264.0,-52.0,-7,20220808
国信期货,2437.0,61.0,1119.0,-67.0,889.0,-60.0,-7,20220808
国元期货,0.0,0.0,0.0,0.0,330.0,34.0,-34,20220808
国投安信,0.0,0.0,514.0,-14.0,493.0,0.0,-14,20220808
国泰君安,8032.0,-3836.0,4117.0,-250.0,7017.0,180.0,-430,20220808
国联期货,0.0,0.0,0.0,0.0,202.0,-5.0,5,20220808
大地期货,0.0,0.0,547.0,-2.0,0.0,0.0,-2,20220808
宏源期货,0.0,0.0,340.0,-5.0,0.0,0.0,-5,20220808
平安期货,809.0,-289.0,422.0,-103.0,318.0,-70.0,-33,20220808
广发期货,1455.0,-812.0,1190.0,107.0,1708.0,28.0,79,20220808
建信期货,0.0,0.0,0.0,0.0,1706.0,0.0,0,20220808
徽商期货,223.0,154.0,0.0,0.0,0.0,0.0,0,20220808
招商期货,549.0,-78.0,0.0,0.0,696.0,68.0,-68,20220808
方正中期,897.0,-355.0,0.0,0.0,445.0,-103.0,103,20220808
格林大华,0.0,0.0,354.0,7.0,0.0,0.0,7,20220808
永安期货,1321.0,-568.0,1611.0,-155.0,666.0,-132.0,-23,20220808
海证期货,230.0,200.0,403.0,224.0,0.0,0.0,224,20220808
海通期货,3274.0,-1245.0,1400.0,-560.0,1949.0,-644.0,84,20220808
混沌天成,225.0,135.0,395.0,-5.0,0.0,0.0,-5,20220808
瑞银期货,0.0,0.0,585.0,0.0,0.0,0.0,0,20220808
申银万国,710.0,-899.0,1366.0,-203.0,676.0,-6.0,-197,20220808
财信期货,258.0,-69.0,0.0,0.0,0.0,0.0,0,20220808
金元期货,0.0,0.0,0.0,0.0,385.0,0.0,0,20220808
银河期货,711.0,-262.0,873.0,29.0,1284.0,66.0,-37,20220808
长江期货,0.0,0.0,0.0,0.0,364.0,6.0,-6,20220808
一德期货,0.0,0.0,1011.0,0.0,0.0,0.0,0,20220809
上海东方,513.0,120.0,0.0,0.0,350.0,78.0,-78,20220809
上海东证,4301.0,-1195.0,3479.0,-187.0,2768.0,-466.0,279,20220809
东兴期货,1616.0,556.0,616.0,24.0,963.0,208.0,-184,20220809
东海期货,0.0,0.0,0.0,0.0,266.0,-67.0,67,20220809
中信建投,630.0,-84.0,353.0,29.0,582.0,-26.0,55,20220809
中信期货,9407.0,-906.0,5960.0,-100.0,6210.0,-285.0,185,20220809
中投天琪,0.0,0.0,0.0,0.0,260.0,-6.0,6,20220809
中泰期货,1264.0,380.0,483.0,106.0,471.0,164.0,-58,20220809
中金期货,0.0,0.0,479.0,-41.0,0.0,0.0,-41,20220809
乾坤期货,0.0,0.0,372.0,0.0,0.0,0.0,0,20220809
五矿期货,713.0,85.0,0.0,0.0,0.0,0.0,0,20220809
光大期货,705.0,-101.0,0.0,0.0,694.0,-62.0,62,20220809
兴业期货,0.0,0.0,396.0,3.0,0.0,0.0,3,20220809
兴证期货,954.0,-41.0,1119.0,-51.0,0.0,0.0,-51,20220809
华泰期货,2085.0,656.0,2052.0,-177.0,1716.0,-418.0,241,20220809
华西期货,192.0,17.0,0.0,0.0,375.0,-30.0,30,20220809
华闻期货,2737.0,264.0,1132.0,-115.0,1214.0,-50.0,-65,20220809
国信期货,2292.0,-145.0,1070.0,-49.0,1016.0,127.0,-176,20220809
国元期货,0.0,0.0,0.0,0.0,333.0,3.0,-3,20220809
国投安信,0.0,0.0,492.0,-22.0,487.0,-6.0,-16,20220809
国泰君安,6942.0,-1090.0,3854.0,-263.0,6666.0,-351.0,88,20220809
国联期货,0.0,0.0,0.0,0.0,208.0,6.0,-6,20220809
大地期货,0.0,0.0,547.0,0.0,0.0,0.0,0,20220809
宏源期货,0.0,0.0,354.0,14.0,0.0,0.0,14,20220809
平安期货,559.0,-250.0,419.0,-3.0,0.0,0.0,-3,20220809
广发期货,2230.0,775.0,928.0,-262.0,2240.0,532.0,-794,20220809
建信期货,558.0,453.0,0.0,0.0,2225.0,519.0,-519,20220809
招商期货,908.0,220.0,0.0,0.0,545.0,16.0,-16,20220809
方正中期,262.0,-8.0,0.0,0.0,393.0,-52.0,52,20220809
格林大华,0.0,0.0,369.0,15.0,0.0,0.0,15,20220809
永安期货,848.0,-473.0,1629.0,18.0,702.0,36.0,-18,20220809
海证期货,0.0,0.0,569.0,166.0,0.0,0.0,166,20220809
海通期货,2479.0,-795.0,1606.0,206.0,1894.0,-55.0,261,20220809
混沌天成,187.0,-38.0,834.0,199.0,0.0,0.0,199,20220809
瑞银期货,0.0,0.0,585.0,0.0,0.0,0.0,0,20220809
申银万国,935.0,225.0,1504.0,138.0,779.0,103.0,35,20220809
金元期货,0.0,0.0,0.0,0.0,385.0,0.0,0,20220809
银河期货,515.0,-19.0,1265.0,133.0,1243.0,-41.0,174,20220809
长江期货,0.0,0.0,0.0,0.0,367.0,3.0,-3,20220809
一德期货,0.0,0.0,992.0,-19.0,0.0,0.0,-19,20220810
上海东方,569.0,56.0,0.0,0.0,0.0,0.0,0,20220810
上海东证,4960.0,659.0,3554.0,75.0,2923.0,155.0,-80,20220810
东兴期货,1118.0,-498.0,545.0,-71.0,616.0,-70.0,-1,20220810
东海期货,0.0,0.0,0.0,0.0,266.0,0.0,0,20220810
中信建投,1163.0,413.0,358.0,5.0,853.0,97.0,-92,20220810
中信期货,10761.0,1354.0,6292.0,332.0,6789.0,579.0,-247,20220810
中投天琪,0.0,0.0,0.0,0.0,261.0,1.0,-1,20220810
中泰期货,1595.0,331.0,435.0,-48.0,329.0,-142.0,94,20220810
中金期货,0.0,0.0,416.0,-63.0,0.0,0.0,-63,20220810
五矿期货,711.0,258.0,0.0,0.0,0.0,0.0,0,20220810
光大期货,733.0,28.0,0.0,0.0,705.0,11.0,-11,20220810
兴业期货,0.0,0.0,372.0,-24.0,0.0,0.0,-24,20220810
兴证期货,847.0,-107.0,1208.0,89.0,0.0,0.0,89,20220810
华泰期货,1693.0,-392.0,1912.0,-140.0,1639.0,-77.0,-63,20220810
华西期货,272.0,80.0,397.0,108.0,391.0,16.0,92,20220810
华闻期货,3250.0,513.0,1416.0,284.0,1516.0,302.0,-18,20220810
国信期货,2218.0,-74.0,985.0,-85.0,961.0,-55.0,-30,20220810
国元期货,0.0,0.0,0.0,0.0,334.0,1.0,-1,20220810
国投安信,0.0,0.0,504.0,12.0,499.0,12.0,0,20220810
国泰君安,7757.0,815.0,4229.0,375.0,7030.0,364.0,11,20220810
国联期货,0.0,0.0,0.0,0.0,212.0,4.0,-4,20220810
大地期货,0.0,0.0,638.0,91.0,0.0,0.0,91,20220810
宏源期货,0.0,0.0,341.0,-13.0,0.0,0.0,-13,20220810
平安期货,642.0,83.0,457.0,38.0,384.0,56.0,-18,20220810
广发期货,1117.0,-106.0,1116.0,188.0,2446.0,206.0,-18,20220810
建信期货,0.0,0.0,0.0,0.0,2178.0,-47.0,47,20220810
招商期货,1015.0,107.0,0.0,0.0,621.0,76.0,-76,20220810
方正中期,226.0,-36.0,0.0,0.0,390.0,-3.0,3,20220810
格林大华,0.0,0.0,360.0,-9.0,0.0,0.0,-9,20220810
永安期货,1266.0,418.0,1722.0,93.0,663.0,-39.0,132,20220810
海证期货,0.0,0.0,715.0,146.0,0.0,0.0,146,20220810
海通期货,2932.0,453.0,1587.0,-19.0,1919.0,25.0,-44,20220810
混沌天成,0.0,0.0,795.0,-39.0,0.0,0.0,-39,20220810
瑞达期货,338.0,255.0,0.0,0.0,0.0,0.0,0,20220810
瑞银期货,0.0,0.0,585.0,0.0,0.0,0.0,0,20220810
申银万国,1337.0,402.0,1239.0,-265.0,919.0,140.0,-405,20220810
财信期货,228.0,55.0,0.0,0.0,0.0,0.0,0,20220810
金元期货,0.0,0.0,0.0,0.0,386.0,1.0,-1,20220810
银河期货,1235.0,573.0,1595.0,330.0,1250.0,7.0,323,20220810
长江期货,0.0,0.0,0.0,0.0,366.0,-1.0,1,20220810
一德期货,0.0,0.0,1012.0,20.0,0.0,0.0,20,20220811
上海东方,637.0,68.0,0.0,0.0,0.0,0.0,0,20220811
上海东证,5794.0,834.0,3163.0,-391.0,3050.0,127.0,-518,20220811
东兴期货,1515.0,397.0,599.0,54.0,670.0,54.0,0,20220811
东海期货,0.0,0.0,0.0,0.0,262.0,-4.0,4,20220811
中信建投,1057.0,-106.0,412.0,54.0,473.0,-184.0,238,20220811
中信期货,10466.0,-295.0,5976.0,-316.0,7035.0,246.0,-562,20220811
中泰期货,1176.0,-419.0,0.0,0.0,323.0,-6.0,6,20220811
中金期货,0.0,0.0,519.0,103.0,0.0,0.0,103,20220811
中金财富,0.0,0.0,0.0,0.0,320.0,59.0,-59,20220811
乾坤期货,0.0,0.0,372.0,0.0,0.0,0.0,0,20220811
五矿期货,1063.0,155.0,0.0,0.0,0.0,0.0,0,20220811
光大期货,772.0,39.0,0.0,0.0,687.0,-18.0,18,20220811
兴业期货,0.0,0.0,351.0,-21.0,0.0,0.0,-21,20220811
兴证期货,1256.0,409.0,963.0,-245.0,0.0,0.0,-245,20220811
华泰期货,1525.0,-168.0,1988.0,76.0,1594.0,-45.0,121,20220811
华西期货,0.0,0.0,0.0,0.0,375.0,-16.0,16,20220811
华闻期货,3118.0,-132.0,1170.0,-246.0,1182.0,-334.0,88,20220811
南华期货,210.0,73.0,0.0,0.0,0.0,0.0,0,20220811
国信期货,2426.0,208.0,1124.0,139.0,1060.0,99.0,40,20220811
国元期货,0.0,0.0,0.0,0.0,310.0,-24.0,24,20220811
国投安信,0.0,0.0,310.0,-194.0,517.0,18.0,-212,20220811
国泰君安,8222.0,465.0,3955.0,-274.0,6706.0,-324.0,50,20220811
大地期货,0.0,0.0,645.0,7.0,0.0,0.0,7,20220811
宏源期货,0.0,0.0,669.0,5.0,0.0,0.0,5,20220811
宝城期货,0.0,0.0,0.0,0.0,217.0,141.0,-141,20220811
平安期货,550.0,-92.0,449.0,-8.0,314.0,-70.0,62,20220811
广发期货,1502.0,210.0,964.0,-152.0,2528.0,82.0,-234,20220811
建信期货,0.0,0.0,0.0,0.0,2123.0,-55.0,55,20220811
招商期货,827.0,27.0,0.0,0.0,519.0,-102.0,102,20220811
方正中期,352.0,126.0,0.0,0.0,372.0,-18.0,18,20220811
格林大华,0.0,0.0,379.0,19.0,0.0,0.0,19,20220811
永安期货,1077.0,-189.0,1922.0,200.0,670.0,7.0,193,20220811
海证期货,0.0,0.0,750.0,35.0,0.0,0.0,35,20220811
海通期货,3211.0,279.0,1749.0,162.0,2068.0,149.0,13,20220811
混沌天成,0.0,0.0,792.0,-3.0,0.0,0.0,-3,20220811
瑞银期货,0.0,0.0,558.0,-27.0,346.0,180.0,-207,20220811
申银万国,852.0,-485.0,1263.0,24.0,767.0,-152.0,176,20220811
财信期货,272.0,44.0,0.0,0.0,0.0,0.0,0,20220811
金元期货,0.0,0.0,0.0,0.0,383.0,-3.0,3,20220811
银河期货,1397.0,162.0,2133.0,538.0,1145.0,-105.0,643,20220811
长江期货,0.0,0.0,0.0,0.0,363.0,-3.0,3,20220811
一德期货,1015.0,995.0,2214.0,1030.0,0.0,0.0,1030,20220812
上海东证,7013.0,-677.0,4230.0,134.0,3719.0,-111.0,245,20220812
东兴期货,910.0,-414.0,383.0,-216.0,405.0,-265.0,49,20220812
东海期货,0.0,0.0,0.0,0.0,275.0,13.0,-13,20220812
中信建投,1207.0,150.0,902.0,218.0,1056.0,127.0,91,20220812
中信期货,10245.0,-803.0,6824.0,236.0,7366.0,-85.0,321,20220812
中泰期货,911.0,46.0,0.0,0.0,415.0,92.0,-92,20220812
中金期货,0.0,0.0,533.0,14.0,0.0,0.0,14,20220812
中金财富,0.0,0.0,0.0,0.0,511.0,7.0,-7,20220812
中钢期货,84.0,-5.0,0.0,0.0,165.0,66.0,-66,20220812
中银期货,0.0,0.0,0.0,0.0,266.0,-8.0,8,20220812
乾坤期货,0.0,0.0,363.0,-9.0,298.0,0.0,-9,20220812
五矿期货,1356.0,111.0,130.0,58.0,0.0,0.0,58,20220812
光大期货,767.0,-5.0,0.0,0.0,712.0,25.0,-25,20220812
兴证期货,843.0,-627.0,1820.0,104.0,0.0,0.0,104,20220812
华泰期货,2007.0,201.0,2131.0,-64.0,1984.0,-147.0,83,20220812
华西期货,711.0,173.0,353.0,81.0,373.0,-2.0,83,20220812
华闻期货,3139.0,-204.0,1523.0,147.0,1506.0,156.0,-9,20220812
南华期货,442.0,189.0,132.0,57.0,191.0,51.0,6,20220812
国信期货,3062.0,176.0,1476.0,-23.0,1394.0,-25.0,2,20220812
国元期货,0.0,0.0,0.0,0.0,412.0,102.0,-102,20220812
国富期货,0.0,0.0,0.0,0.0,221.0,2.0,-2,20220812
国投安信,170.0,-6.0,395.0,85.0,1411.0,-11.0,96,20220812
国泰君安,8473.0,-322.0,4132.0,-270.0,8238.0,235.0,-505,20220812
国联期货,0.0,0.0,138.0,-6.0,0.0,0.0,-6,20220812
大地期货,0.0,0.0,653.0,8.0,0.0,0.0,8,20220812
大越期货,0.0,0.0,105.0,1.0,0.0,0.0,1,20220812
宏源期货,0.0,0.0,374.0,23.0,0.0,0.0,23,20220812
宝城期货,0.0,0.0,0.0,0.0,247.0,30.0,-30,20220812
平安期货,680.0,130.0,395.0,-54.0,0.0,0.0,-54,20220812
广发期货,1492.0,-65.0,1183.0,20.0,2660.0,132.0,-112,20220812
建信期货,0.0,0.0,0.0,0.0,2449.0,29.0,-29,20220812
招商期货,995.0,-101.0,0.0,0.0,489.0,-30.0,30,20220812
方正中期,551.0,69.0,333.0,48.0,340.0,-32.0,80,20220812
格林大华,0.0,0.0,368.0,-11.0,0.0,0.0,-11,20220812
永安期货,854.0,-349.0,2039.0,-21.0,694.0,24.0,-45,20220812
浙商期货,78.0,18.0,161.0,30.0,0.0,0.0,30,20220812
海证期货,0.0,0.0,762.0,12.0,0.0,0.0,12,20220812
海通期货,3362.0,-345.0,1950.0,-126.0,2622.0,268.0,-394,20220812
混沌天成,344.0,251.0,413.0,-46.0,0.0,0.0,-46,20220812
瑞达期货,0.0,0.0,735.0,7.0,0.0,0.0,7,20220812
瑞银期货,0.0,0.0,491.0,-67.0,662.0,156.0,-223,20220812
申银万国,1204.0,230.0,1975.0,108.0,1001.0,-25.0,133,20220812
西南期货,0.0,0.0,0.0,0.0,178.0,1.0,-1,20220812
金元期货,0.0,0.0,0.0,0.0,695.0,92.0,-92,20220812
金瑞期货,0.0,0.0,108.0,2.0,0.0,0.0,2,20220812
银河期货,1210.0,-187.0,3210.0,59.0,1359.0,-68.0,127,20220812
长江期货,0.0,0.0,0.0,0.0,369.0,6.0,-6,20220812
一德期货,262.0,-753.0,1952.0,-262.0,0.0,0.0,-262,20220815
上海东方,317.0,96.0,0.0,0.0,0.0,0.0,0,20220815
上海东证,7066.0,53.0,4653.0,423.0,4086.0,367.0,56,20220815
东兴期货,1823.0,797.0,591.0,208.0,581.0,176.0,32,20220815
东海期货,0.0,0.0,0.0,0.0,270.0,-5.0,5,20220815
中信建投,1126.0,-81.0,512.0,37.0,845.0,-211.0,248,20220815
中信期货,11926.0,1681.0,7176.0,352.0,7904.0,538.0,-186,20220815
中泰期货,1493.0,286.0,442.0,317.0,0.0,0.0,317,20220815
中金期货,0.0,0.0,660.0,127.0,0.0,0.0,127,20220815
中金财富,0.0,0.0,0.0,0.0,515.0,4.0,-4,20220815
中银期货,0.0,0.0,0.0,0.0,306.0,40.0,-40,20220815
乾坤期货,0.0,0.0,0.0,0.0,298.0,0.0,0,20220815
五矿期货,1147.0,-209.0,0.0,0.0,0.0,0.0,0,20220815
光大期货,61.0,6.0,0.0,0.0,712.0,0.0,0,20220815
兴证期货,970.0,127.0,1872.0,52.0,0.0,0.0,52,20220815
华泰期货,2134.0,127.0,2152.0,21.0,2167.0,183.0,-162,20220815
华西期货,0.0,0.0,293.0,-60.0,335.0,-38.0,-22,20220815
华闻期货,3175.0,36.0,1315.0,-208.0,1295.0,-211.0,3,20220815
南华期货,61.0,-65.0,128.0,-4.0,174.0,-17.0,13,20220815
国信期货,3316.0,254.0,1670.0,194.0,1604.0,210.0,-16,20220815
国元期货,0.0,0.0,0.0,0.0,336.0,-76.0,76,20220815
国富期货,0.0,0.0,0.0,0.0,505.0,128.0,-128,20220815
国投安信,0.0,0.0,308.0,-87.0,1415.0,4.0,-91,20220815
国泰君安,8909.0,436.0,4352.0,220.0,8319.0,81.0,139,20220815
国海良时,65.0,6.0,0.0,0.0,0.0,0.0,0,20220815
国联期货,0.0,0.0,136.0,-2.0,0.0,0.0,-2,20220815
大地期货,0.0,0.0,962.0,2.0,0.0,0.0,2,20220815
大越期货,0.0,0.0,109.0,4.0,0.0,0.0,4,20220815
宏源期货,56.0,20.0,724.0,37.0,0.0,0.0,37,20220815
宝城期货,0.0,0.0,0.0,0.0,295.0,48.0,-48,20220815
平安期货,479.0,-201.0,407.0,12.0,0.0,0.0,12,20220815
广发期货,1669.0,269.0,1313.0,130.0,2618.0,-42.0,172,20220815
建信期货,0.0,0.0,0.0,0.0,2408.0,-41.0,41,20220815
招商期货,1090.0,95.0,0.0,0.0,517.0,28.0,-28,20220815
方正中期,868.0,-42.0,0.0,0.0,291.0,-49.0,49,20220815
格林大华,0.0,0.0,396.0,28.0,0.0,0.0,28,20220815
永安期货,899.0,326.0,2052.0,13.0,820.0,-20.0,33,20220815
浙商期货,0.0,0.0,160.0,-1.0,0.0,0.0,-1,20220815
海证期货,0.0,0.0,862.0,1.0,0.0,0.0,1,20220815
海通期货,2760.0,-602.0,2032.0,82.0,2528.0,-94.0,176,20220815
混沌天成,355.0,11.0,384.0,-29.0,0.0,0.0,-29,20220815
瑞达期货,317.0,85.0,746.0,11.0,0.0,0.0,11,20220815
瑞银期货,0.0,0.0,475.0,-16.0,792.0,130.0,-146,20220815
申银万国,995.0,-53.0,1992.0,17.0,990.0,-11.0,28,20220815
西南期货,0.0,0.0,0.0,0.0,178.0,0.0,0,20220815
财信期货,440.0,50.0,0.0,0.0,0.0,0.0,0,20220815
金元期货,0.0,0.0,0.0,0.0,685.0,-10.0,10,20220815
金瑞期货,0.0,0.0,101.0,-7.0,0.0,0.0,-7,20220815
银河期货,1546.0,283.0,3407.0,197.0,1500.0,141.0,56,20220815
长江期货,0.0,0.0,0.0,0.0,370.0,1.0,-1,20220815
一德期货,160.0,-102.0,1812.0,-140.0,0.0,0.0,-140,20220816
上海东方,414.0,97.0,0.0,0.0,0.0,0.0,0,20220816
上海东证,7315.0,249.0,4444.0,-209.0,3944.0,-142.0,-67,20220816
东兴期货,1677.0,-146.0,482.0,-109.0,481.0,-100.0,-9,20220816
东海期货,0.0,0.0,370.0,126.0,0.0,0.0,126,20220816
中信建投,1294.0,168.0,900.0,183.0,1100.0,255.0,-72,20220816
中信期货,11998.0,72.0,7198.0,22.0,7260.0,-644.0,666,20220816
中泰期货,1517.0,24.0,463.0,202.0,347.0,71.0,131,20220816
中金期货,0.0,0.0,660.0,0.0,0.0,0.0,0,20220816
中金财富,0.0,0.0,0.0,0.0,541.0,26.0,-26,20220816
中银期货,0.0,0.0,0.0,0.0,306.0,0.0,0,20220816
乾坤期货,0.0,0.0,0.0,0.0,298.0,0.0,0,20220816
五矿期货,1071.0,-76.0,419.0,202.0,0.0,0.0,202,20220816
光大期货,547.0,179.0,0.0,0.0,721.0,9.0,-9,20220816
兴证期货,1365.0,456.0,1891.0,19.0,0.0,0.0,19,20220816
华泰期货,2449.0,315.0,2009.0,-143.0,2225.0,58.0,-201,20220816
华西期货,680.0,249.0,0.0,0.0,310.0,-25.0,25,20220816
华闻期货,3308.0,133.0,1436.0,121.0,1301.0,205.0,-84,20220816
南华期货,663.0,241.0,158.0,30.0,202.0,28.0,2,20220816
国信期货,3740.0,424.0,1540.0,-130.0,1520.0,-84.0,-46,20220816
国元期货,0.0,0.0,0.0,0.0,339.0,3.0,-3,20220816
国富期货,0.0,0.0,0.0,0.0,612.0,107.0,-107,20220816
国投安信,0.0,0.0,0.0,0.0,1417.0,2.0,-2,20220816
国泰君安,8833.0,-76.0,4259.0,-93.0,8191.0,-128.0,35,20220816
国联期货,0.0,0.0,137.0,1.0,377.0,147.0,-146,20220816
大地期货,0.0,0.0,960.0,-2.0,0.0,0.0,-2,20220816
大越期货,0.0,0.0,108.0,-1.0,0.0,0.0,-1,20220816
宏源期货,0.0,0.0,491.0,44.0,180.0,26.0,18,20220816
平安期货,656.0,177.0,384.0,-23.0,0.0,0.0,-23,20220816
广发期货,1845.0,176.0,1121.0,-192.0,2418.0,-200.0,8,20220816
建信期货,0.0,0.0,0.0,0.0,2494.0,86.0,-86,20220816
招商期货,1037.0,-53.0,0.0,0.0,469.0,-48.0,48,20220816
摩根大通,107.0,107.0,0.0,0.0,0.0,0.0,0,20220816
新世纪  ,85.0,53.0,0.0,0.0,0.0,0.0,0,20220816
方正中期,569.0,146.0,0.0,0.0,0.0,0.0,0,20220816
格林大华,0.0,0.0,377.0,-19.0,0.0,0.0,-19,20220816
永安期货,1714.0,549.0,2399.0,347.0,937.0,117.0,230,20220816
浙商期货,0.0,0.0,163.0,3.0,0.0,0.0,3,20220816
海证期货,0.0,0.0,911.0,49.0,0.0,0.0,49,20220816
海通期货,4555.0,1795.0,2420.0,388.0,3649.0,1121.0,-733,20220816
混沌天成,0.0,0.0,395.0,11.0,0.0,0.0,11,20220816
瑞达期货,0.0,0.0,742.0,-4.0,0.0,0.0,-4,20220816
瑞银期货,0.0,0.0,494.0,19.0,820.0,28.0,-9,20220816
申银万国,1090.0,95.0,1971.0,-21.0,1223.0,-25.0,4,20220816
西南期货,0.0,0.0,0.0,0.0,180.0,2.0,-2,20220816
金元期货,0.0,0.0,0.0,0.0,693.0,8.0,-8,20220816
银河期货,1616.0,70.0,3417.0,10.0,1472.0,-28.0,38,20220816
长江期货,0.0,0.0,0.0,0.0,373.0,3.0,-3,20220816
一德期货,214.0,54.0,2029.0,217.0,0.0,0.0,217,20220817
上海东证,7746.0,431.0,4413.0,-31.0,4121.0,177.0,-208,20220817
东兴期货,1880.0,304.0,566.0,332.0,557.0,330.0,2,20220817
东方财富,372.0,-42.0,0.0,0.0,0.0,0.0,0,20220817
中信建投,1641.0,310.0,593.0,78.0,1230.0,-95.0,173,20220817
中信期货,12119.0,121.0,7531.0,333.0,7696.0,436.0,-103,20220817
中泰期货,1297.0,-105.0,134.0,-4.0,235.0,-112.0,108,20220817
中金期货,0.0,0.0,317.0,-343.0,0.0,0.0,-343,20220817
中金财富,0.0,0.0,0.0,0.0,240.0,35.0,-35,20220817
中银期货,0.0,0.0,0.0,0.0,205.0,-101.0,101,20220817
乾坤期货,0.0,0.0,0.0,0.0,298.0,0.0,0,20220817
五矿期货,636.0,-125.0,337.0,-82.0,0.0,0.0,-82,20220817
光大期货,604.0,57.0,142.0,54.0,558.0,122.0,-68,20220817
兴证期货,521.0,-342.0,1884.0,-7.0,0.0,0.0,-7,20220817
创元期货,0.0,0.0,417.0,58.0,0.0,0.0,58,20220817
华泰期货,1770.0,-679.0,2030.0,21.0,2204.0,-21.0,42,20220817
华西期货,1299.0,401.0,415.0,122.0,408.0,98.0,24,20220817
华闻期货,2952.0,-356.0,1316.0,-120.0,1300.0,-144.0,24,20220817
南华期货,864.0,201.0,404.0,65.0,468.0,59.0,6,20220817
国信期货,3334.0,-406.0,1437.0,-103.0,1427.0,-93.0,-10,20220817
国富期货,0.0,0.0,0.0,0.0,617.0,5.0,-5,20220817
国投安信,0.0,0.0,0.0,0.0,1477.0,60.0,-60,20220817
国泰君安,8731.0,-102.0,3934.0,-325.0,8197.0,6.0,-331,20220817
国联期货,0.0,0.0,136.0,-1.0,429.0,52.0,-53,20220817
大地期货,0.0,0.0,962.0,2.0,0.0,0.0,2,20220817
大越期货,0.0,0.0,107.0,-1.0,0.0,0.0,-1,20220817
宏源期货,0.0,0.0,837.0,48.0,180.0,0.0,48,20220817
平安期货,538.0,-118.0,389.0,5.0,0.0,0.0,5,20220817
广发期货,1632.0,-280.0,1379.0,258.0,2685.0,267.0,-9,20220817
建信期货,0.0,0.0,0.0,0.0,2511.0,17.0,-17,20220817
招商期货,1534.0,497.0,0.0,0.0,774.0,-6.0,6,20220817
摩根大通,107.0,0.0,0.0,0.0,0.0,0.0,0,20220817
方正中期,554.0,-15.0,0.0,0.0,272.0,-1.0,1,20220817
永安期货,1026.0,-688.0,2421.0,22.0,959.0,22.0,0,20220817
浙商期货,0.0,0.0,169.0,6.0,0.0,0.0,6,20220817
海证期货,0.0,0.0,805.0,0.0,0.0,0.0,0,20220817
海通期货,4426.0,-129.0,2290.0,-130.0,3511.0,-138.0,8,20220817
混沌天成,0.0,0.0,433.0,38.0,0.0,0.0,38,20220817
瑞达期货,586.0,318.0,863.0,121.0,0.0,0.0,121,20220817
瑞银期货,0.0,0.0,494.0,0.0,820.0,0.0,0,20220817
申银万国,1670.0,544.0,2169.0,198.0,1371.0,148.0,50,20220817
金元期货,0.0,0.0,0.0,0.0,708.0,15.0,-15,20220817
银河期货,1529.0,-87.0,3477.0,60.0,1257.0,-215.0,275,20220817
一德期货,202.0,-12.0,2230.0,201.0,0.0,0.0,201,20220818
上海东证,8559.0,813.0,4078.0,-335.0,4349.0,228.0,-563,20220818
东兴期货,2231.0,351.0,532.0,-34.0,538.0,-19.0,-15,20220818
东海期货,0.0,0.0,408.0,3.0,0.0,0.0,3,20220818
中信建投,1485.0,-156.0,1028.0,226.0,1304.0,74.0,152,20220818
中信期货,11453.0,-666.0,7087.0,-444.0,7455.0,-241.0,-203,20220818
中泰期货,643.0,6.0,124.0,-10.0,175.0,-60.0,50,20220818
中金期货,0.0,0.0,337.0,20.0,151.0,150.0,-130,20220818
中金财富,0.0,0.0,0.0,0.0,769.0,153.0,-153,20220818
乾坤期货,0.0,0.0,0.0,0.0,298.0,0.0,0,20220818
五矿期货,1078.0,77.0,187.0,-150.0,0.0,0.0,-150,20220818
光大期货,443.0,-47.0,146.0,4.0,598.0,40.0,-36,20220818
兴证期货,386.0,-135.0,1864.0,-20.0,0.0,0.0,-20,20220818
华泰期货,2436.0,666.0,2198.0,168.0,1980.0,-224.0,392,20220818
华西期货,613.0,4.0,360.0,-55.0,319.0,-89.0,34,20220818
华闻期货,2847.0,-105.0,1285.0,-31.0,1270.0,-30.0,-1,20220818
南华期货,934.0,70.0,378.0,-26.0,291.0,8.0,-34,20220818
国信期货,3338.0,4.0,1377.0,-60.0,1479.0,52.0,-112,20220818
国富期货,0.0,0.0,0.0,0.0,594.0,-23.0,23,20220818
