,volume,volchange,buyvol,buyvolchange,sellvol,sellvolchange,net_vol_diff,datetime
永安期货,5723.0,1590.0,5769.0,-181.0,8427.0,-306.0,125,20210114
浙商期货,307.0,115.0,2648.0,6.0,1110.0,-1.0,7,20210114
海证期货,0.0,0.0,352.0,-85.0,1437.0,27.0,-112,20210114
海通期货,17818.0,-14.0,20285.0,2504.0,12960.0,860.0,1644,20210114
瑞银期货,0.0,0.0,4829.0,226.0,0.0,0.0,226,20210114
申银万国,4690.0,1052.0,10070.0,166.0,6058.0,-146.0,312,20210114
西部期货,1365.0,520.0,393.0,84.0,366.0,59.0,25,20210114
银河期货,6648.0,1233.0,6805.0,-280.0,8042.0,410.0,-690,20210114
鲁证期货,0.0,0.0,843.0,-3.0,571.0,-20.0,17,20210114
一德期货,0.0,0.0,0.0,-31.0,0.0,-13.0,-18,20210115
上海东方,348.0,218.0,0.0,0.0,716.0,196.0,-196,20210115
上海东证,10718.0,-799.0,9567.0,298.0,7512.0,1230.0,-932,20210115
上海中期,1453.0,234.0,0.0,0.0,0.0,0.0,0,20210115
东兴期货,8026.0,2164.0,4040.0,-399.0,2512.0,256.0,-655,20210115
东吴期货,324.0,13.0,0.0,0.0,1530.0,-64.0,64,20210115
东海期货,0.0,0.0,0.0,-152.0,0.0,-114.0,-38,20210115
中信建投,5824.0,838.0,1438.0,632.0,4387.0,-123.0,755,20210115
中信期货,20481.0,-3646.0,17594.0,-391.0,29658.0,-2761.0,2370,20210115
中投天琪,0.0,0.0,0.0,0.0,4104.0,-103.0,103,20210115
中粮期货,0.0,0.0,0.0,-186.0,0.0,-60.0,-126,20210115
中金期货,0.0,0.0,2660.0,0.0,6276.0,89.0,-89,20210115
乾坤期货,0.0,0.0,3624.0,482.0,0.0,0.0,482,20210115
五矿经易,6154.0,1653.0,3065.0,-70.0,1324.0,-81.0,11,20210115
信达期货,0.0,0.0,0.0,-49.0,0.0,-90.0,41,20210115
光大期货,5595.0,404.0,3328.0,-85.0,4449.0,-169.0,84,20210115
兴业期货,0.0,0.0,0.0,0.0,768.0,0.0,0,20210115
兴证期货,8682.0,-148.0,3333.0,-401.0,3862.0,-436.0,35,20210115
华泰期货,10253.0,-686.0,13044.0,-36.0,26278.0,-846.0,810,20210115
华联期货,0.0,0.0,0.0,0.0,898.0,118.0,-118,20210115
华西期货,2274.0,293.0,0.0,0.0,0.0,0.0,0,20210115
华闻期货,13661.0,458.0,2351.0,950.0,3348.0,786.0,164,20210115
南华期货,2460.0,447.0,3468.0,-97.0,0.0,-276.0,179,20210115
国信期货,2036.0,-660.0,0.0,0.0,1506.0,-132.0,132,20210115
国富期货,4176.0,389.0,1624.0,-93.0,0.0,0.0,-93,20210115
国投安信,2387.0,627.0,4693.0,160.0,12658.0,245.0,-85,20210115
国泰君安,21414.0,-1103.0,14065.0,-1054.0,14483.0,241.0,-1295,20210115
宏源期货,3469.0,1124.0,0.0,0.0,1150.0,398.0,-398,20210115
平安期货,1954.0,483.0,2907.0,13.0,2198.0,90.0,-77,20210115
广发期货,859.0,-70.0,6993.0,-153.0,1116.0,-525.0,372,20210115
建信期货,0.0,0.0,0.0,-56.0,0.0,-112.0,56,20210115
招商期货,5276.0,-1245.0,2842.0,189.0,6795.0,193.0,-4,20210115
新世纪  ,0.0,0.0,0.0,-35.0,0.0,-24.0,-11,20210115
方正中期,4204.0,-360.0,2266.0,208.0,1035.0,391.0,-183,20210115
格林大华,0.0,0.0,0.0,-298.0,0.0,-188.0,-110,20210115
永安期货,5460.0,-263.0,6123.0,354.0,8847.0,420.0,-66,20210115
浙商期货,0.0,0.0,2590.0,-194.0,1116.0,-124.0,-70,20210115
海证期货,762.0,-102.0,0.0,0.0,1461.0,24.0,-24,20210115
海通期货,17832.0,14.0,19133.0,1382.0,11936.0,552.0,830,20210115
瑞银期货,0.0,0.0,5209.0,380.0,0.0,0.0,380,20210115
申银万国,4857.0,167.0,9832.0,419.0,5899.0,731.0,-312,20210115
西部期货,750.0,-615.0,0.0,0.0,0.0,0.0,0,20210115
金瑞期货,0.0,0.0,0.0,-15.0,0.0,-27.0,12,20210115
银河期货,9558.0,2232.0,5638.0,76.0,7942.0,1377.0,-1301,20210115
鲁证期货,0.0,0.0,867.0,-202.0,0.0,-144.0,-58,20210115
一德期货,667.0,94.0,0.0,0.0,0.0,0.0,0,20210118
上海东方,0.0,0.0,0.0,0.0,759.0,43.0,-43,20210118
上海东证,8271.0,-453.0,9016.0,-551.0,7252.0,-260.0,-291,20210118
上海中期,458.0,13.0,0.0,0.0,0.0,0.0,0,20210118
东兴期货,5957.0,-2069.0,3294.0,77.0,1907.0,-605.0,682,20210118
东吴期货,0.0,0.0,0.0,0.0,1525.0,-5.0,5,20210118
东海期货,1875.0,322.0,0.0,0.0,0.0,0.0,0,20210118
中信建投,1207.0,-809.0,1453.0,15.0,4300.0,-87.0,102,20210118
中信期货,13565.0,-3037.0,17354.0,-240.0,29435.0,-223.0,-17,20210118
中投天琪,0.0,0.0,0.0,0.0,4094.0,-10.0,10,20210118
中融汇信,0.0,0.0,0.0,0.0,551.0,-8.0,8,20210118
中金期货,0.0,0.0,2661.0,1.0,6352.0,76.0,-75,20210118
乾坤期货,0.0,0.0,3626.0,2.0,0.0,0.0,2,20210118
五矿经易,5429.0,-725.0,2994.0,-71.0,1277.0,-47.0,-24,20210118
光大期货,4088.0,-669.0,3379.0,51.0,4188.0,-261.0,312,20210118
兴业期货,0.0,0.0,0.0,0.0,707.0,-61.0,61,20210118
兴证期货,5988.0,-1102.0,3799.0,466.0,3882.0,20.0,446,20210118
华泰期货,8640.0,524.0,12003.0,-1041.0,26537.0,259.0,-1300,20210118
华联期货,0.0,0.0,0.0,0.0,925.0,27.0,-27,20210118
华西期货,2312.0,38.0,0.0,0.0,0.0,0.0,0,20210118
华闻期货,11812.0,-204.0,3259.0,-126.0,3178.0,-170.0,44,20210118
南华期货,3735.0,577.0,3520.0,52.0,0.0,0.0,52,20210118
国信期货,0.0,0.0,0.0,0.0,1541.0,35.0,-35,20210118
国富期货,3277.0,-545.0,1418.0,-206.0,0.0,0.0,-206,20210118
国投安信,2629.0,242.0,4781.0,88.0,12736.0,78.0,10,20210118
国泰君安,18020.0,-634.0,14276.0,211.0,14610.0,127.0,84,20210118
宏源期货,1973.0,-400.0,1079.0,263.0,948.0,-202.0,465,20210118
平安期货,679.0,-283.0,2785.0,-122.0,1404.0,-188.0,66,20210118
广发期货,265.0,7.0,6955.0,-38.0,1149.0,33.0,-71,20210118
招商期货,3617.0,-738.0,2853.0,11.0,6509.0,-286.0,297,20210118
方正中期,2888.0,-389.0,0.0,0.0,903.0,-132.0,132,20210118
永安期货,3241.0,-513.0,5885.0,-238.0,8683.0,-164.0,-74,20210118
浙商期货,0.0,0.0,2569.0,-21.0,1133.0,17.0,-38,20210118
海证期货,0.0,0.0,0.0,0.0,1449.0,-12.0,12,20210118
海通期货,14516.0,164.0,18614.0,-519.0,12555.0,619.0,-1138,20210118
瑞银期货,0.0,0.0,5501.0,292.0,0.0,0.0,292,20210118
申银万国,4253.0,321.0,9261.0,-571.0,6595.0,696.0,-1267,20210118
银河期货,5985.0,-1208.0,5781.0,143.0,7608.0,-334.0,477,20210118
长江期货,0.0,0.0,680.0,-37.0,0.0,0.0,-37,20210118
鲁证期货,260.0,90.0,834.0,-33.0,0.0,0.0,-33,20210118
上海东方,0.0,0.0,0.0,0.0,758.0,-1.0,1,20210119
上海东证,7422.0,-849.0,9152.0,136.0,7116.0,-136.0,272,20210119
上海中期,391.0,-67.0,0.0,0.0,0.0,0.0,0,20210119
东兴期货,5709.0,-248.0,3887.0,-39.0,2295.0,388.0,-427,20210119
东吴期货,300.0,67.0,0.0,0.0,1551.0,26.0,-26,20210119
东海期货,1664.0,-211.0,0.0,0.0,0.0,0.0,0,20210119
中信建投,3689.0,629.0,1433.0,-20.0,4392.0,92.0,-112,20210119
中信期货,12439.0,-1126.0,16526.0,-828.0,28334.0,-1101.0,273,20210119
中投天琪,0.0,0.0,0.0,0.0,4012.0,-82.0,82,20210119
中融汇信,566.0,8.0,0.0,0.0,0.0,0.0,0,20210119
中金期货,0.0,0.0,3761.0,252.0,6462.0,110.0,142,20210119
乾坤期货,0.0,0.0,3626.0,0.0,0.0,0.0,0,20210119
五矿经易,5360.0,-69.0,2842.0,-152.0,1202.0,-75.0,-77,20210119
光大期货,3559.0,-529.0,2161.0,-24.0,3992.0,-196.0,172,20210119
兴业期货,0.0,0.0,0.0,0.0,1619.0,-17.0,17,20210119
兴证期货,5854.0,-353.0,3346.0,-453.0,3759.0,-123.0,-330,20210119
华泰期货,6737.0,-1903.0,11717.0,-286.0,25836.0,-701.0,415,20210119
华联期货,0.0,0.0,0.0,0.0,914.0,-11.0,11,20210119
华西期货,1504.0,-808.0,0.0,0.0,0.0,0.0,0,20210119
华闻期货,11024.0,-788.0,2101.0,100.0,2089.0,121.0,-21,20210119
南华期货,2160.0,-785.0,2125.0,-218.0,0.0,0.0,-218,20210119
国信期货,0.0,0.0,0.0,0.0,1486.0,-55.0,55,20210119
国富期货,4063.0,592.0,1581.0,163.0,0.0,0.0,163,20210119
国投安信,2174.0,-455.0,4609.0,-172.0,12431.0,-305.0,133,20210119
国泰君安,18316.0,296.0,14117.0,-159.0,13459.0,-1151.0,992,20210119
宏源期货,0.0,0.0,0.0,0.0,908.0,-40.0,40,20210119
平安期货,587.0,-92.0,2828.0,43.0,1548.0,144.0,-101,20210119
广发期货,0.0,0.0,6843.0,-112.0,1103.0,-46.0,-66,20210119
招商期货,3282.0,-335.0,3040.0,187.0,6526.0,17.0,170,20210119
方正中期,2807.0,-81.0,2164.0,93.0,924.0,21.0,72,20210119
格林大华,0.0,0.0,0.0,0.0,540.0,53.0,-53,20210119
永安期货,4163.0,335.0,5800.0,-85.0,8197.0,-486.0,401,20210119
浙商期货,0.0,0.0,2569.0,0.0,1162.0,29.0,-29,20210119
海证期货,0.0,0.0,0.0,0.0,1452.0,3.0,-3,20210119
海通期货,14072.0,-444.0,16250.0,-2364.0,11869.0,-686.0,-1678,20210119
混沌天成,0.0,0.0,1279.0,568.0,0.0,0.0,568,20210119
瑞银期货,0.0,0.0,5530.0,29.0,0.0,0.0,29,20210119
申银万国,2891.0,-757.0,9025.0,-236.0,5872.0,-723.0,487,20210119
银河期货,5222.0,-763.0,5862.0,81.0,7461.0,-147.0,228,20210119
鲁证期货,0.0,0.0,892.0,58.0,0.0,0.0,58,20210119
上海东方,0.0,0.0,0.0,0.0,758.0,0.0,0,20210120
上海东证,9659.0,2237.0,9322.0,170.0,7265.0,149.0,21,20210120
上海中期,365.0,-26.0,0.0,0.0,0.0,0.0,0,20210120
东兴期货,6050.0,341.0,3763.0,-124.0,1999.0,-296.0,172,20210120
东吴期货,223.0,-77.0,0.0,0.0,1558.0,7.0,-7,20210120
东海期货,2022.0,358.0,1119.0,264.0,0.0,0.0,264,20210120
中信建投,3918.0,229.0,1477.0,44.0,4370.0,-22.0,66,20210120
中信期货,12658.0,219.0,16991.0,465.0,29009.0,675.0,-210,20210120
中投天琪,0.0,0.0,0.0,0.0,4042.0,30.0,-30,20210120
中金期货,0.0,0.0,4247.0,486.0,6331.0,-131.0,617,20210120
乾坤期货,0.0,0.0,3626.0,0.0,0.0,0.0,0,20210120
五矿经易,5160.0,-200.0,3066.0,224.0,1179.0,-23.0,247,20210120
光大期货,4011.0,452.0,2250.0,189.0,4324.0,332.0,-143,20210120
兴业期货,0.0,0.0,0.0,0.0,702.0,0.0,0,20210120
兴证期货,6067.0,429.0,3896.0,550.0,3918.0,159.0,391,20210120
华泰期货,7548.0,811.0,11757.0,40.0,25164.0,-672.0,712,20210120
华联期货,0.0,0.0,0.0,0.0,951.0,37.0,-37,20210120
华西期货,1274.0,-230.0,0.0,0.0,0.0,0.0,0,20210120
华闻期货,11653.0,629.0,3329.0,454.0,3230.0,312.0,142,20210120
南华期货,2834.0,184.0,2384.0,259.0,0.0,0.0,259,20210120
国信期货,1397.0,828.0,0.0,0.0,1643.0,157.0,-157,20210120
国富期货,3499.0,-327.0,1512.0,-69.0,0.0,0.0,-69,20210120
国投安信,2262.0,88.0,4803.0,194.0,12560.0,129.0,65,20210120
国泰君安,18123.0,-193.0,13955.0,-162.0,14268.0,809.0,-971,20210120
宏源期货,0.0,0.0,0.0,0.0,939.0,31.0,-31,20210120
平安期货,569.0,-18.0,2773.0,-55.0,1619.0,71.0,-126,20210120
广发期货,0.0,0.0,5690.0,36.0,1186.0,83.0,-47,20210120
招商期货,3336.0,54.0,2818.0,-222.0,6490.0,-36.0,-186,20210120
方正中期,3032.0,225.0,1094.0,-39.0,946.0,22.0,-61,20210120
格林大华,0.0,0.0,0.0,0.0,645.0,105.0,-105,20210120
永安期货,4051.0,-112.0,5640.0,-160.0,8092.0,-105.0,-55,20210120
浙商期货,0.0,0.0,2550.0,-19.0,1176.0,14.0,-33,20210120
海证期货,0.0,0.0,0.0,0.0,1438.0,-14.0,14,20210120
海通期货,13522.0,-550.0,17437.0,1187.0,11982.0,113.0,1074,20210120
混沌天成,0.0,0.0,1251.0,-28.0,0.0,0.0,-28,20210120
瑞银期货,0.0,0.0,5585.0,55.0,0.0,0.0,55,20210120
申银万国,3232.0,732.0,8873.0,-152.0,5860.0,-12.0,-140,20210120
银河期货,5688.0,466.0,6201.0,339.0,7704.0,243.0,96,20210120
鲁证期货,0.0,0.0,783.0,-109.0,0.0,0.0,-109,20210120
上海东方,0.0,0.0,0.0,0.0,763.0,5.0,-5,20210121
上海东证,8207.0,-1452.0,9258.0,-64.0,7296.0,31.0,-95,20210121
上海中期,1204.0,344.0,0.0,0.0,0.0,0.0,0,20210121
东兴期货,6128.0,78.0,3718.0,-45.0,2134.0,135.0,-180,20210121
东吴期货,336.0,113.0,0.0,0.0,1575.0,17.0,-17,20210121
东海期货,1922.0,-100.0,0.0,0.0,0.0,0.0,0,20210121
中信建投,3726.0,-192.0,1666.0,189.0,4633.0,263.0,-74,20210121
中信期货,13792.0,1134.0,16914.0,-77.0,28904.0,-105.0,28,20210121
中投天琪,0.0,0.0,0.0,0.0,4018.0,-24.0,24,20210121
中金期货,0.0,0.0,4224.0,-23.0,6351.0,20.0,-43,20210121
乾坤期货,0.0,0.0,3626.0,0.0,0.0,0.0,0,20210121
五矿经易,5680.0,520.0,2972.0,-94.0,1122.0,-57.0,-37,20210121
光大期货,4136.0,125.0,1118.0,17.0,4049.0,-275.0,292,20210121
兴业期货,0.0,0.0,0.0,0.0,699.0,-3.0,3,20210121
兴证期货,6564.0,497.0,3443.0,-453.0,3355.0,-563.0,110,20210121
华泰期货,7359.0,-189.0,11664.0,-93.0,25736.0,572.0,-665,20210121
华西期货,1776.0,502.0,1292.0,366.0,0.0,0.0,366,20210121
华闻期货,11652.0,-1.0,3135.0,-194.0,3055.0,-175.0,-19,20210121
南华期货,3665.0,831.0,2278.0,-106.0,0.0,0.0,-106,20210121
国信期货,743.0,-155.0,0.0,0.0,1528.0,-115.0,115,20210121
国富期货,3401.0,-98.0,1311.0,-201.0,0.0,0.0,-201,20210121
国投安信,708.0,457.0,4935.0,132.0,12207.0,-353.0,485,20210121
国泰君安,18858.0,735.0,14378.0,423.0,14851.0,583.0,-160,20210121
宏源期货,0.0,0.0,0.0,0.0,975.0,36.0,-36,20210121
平安期货,1925.0,310.0,2650.0,-123.0,1553.0,-66.0,-57,20210121
广发期货,0.0,0.0,6966.0,160.0,2210.0,202.0,-42,20210121
招商期货,1551.0,279.0,2757.0,-61.0,6734.0,244.0,-305,20210121
方正中期,3225.0,193.0,2241.0,162.0,958.0,12.0,150,20210121
格林大华,0.0,0.0,0.0,0.0,647.0,2.0,-2,20210121
永安期货,3283.0,-86.0,5507.0,-133.0,7842.0,-250.0,117,20210121
浙商期货,0.0,0.0,2568.0,18.0,1161.0,-15.0,33,20210121
海证期货,1915.0,500.0,0.0,0.0,1437.0,-1.0,1,20210121
海通期货,12567.0,-955.0,17735.0,298.0,11773.0,-209.0,507,20210121
瑞银期货,0.0,0.0,5951.0,366.0,0.0,0.0,366,20210121
申银万国,3580.0,348.0,8215.0,-658.0,6375.0,515.0,-1173,20210121
西部期货,361.0,223.0,0.0,0.0,0.0,0.0,0,20210121
银河期货,5316.0,-50.0,5883.0,-318.0,7624.0,-80.0,-238,20210121
鲁证期货,1169.0,505.0,948.0,165.0,0.0,0.0,165,20210121
一德期货,683.0,146.0,0.0,0.0,0.0,0.0,0,20210122
上海东方,0.0,0.0,0.0,0.0,757.0,-6.0,6,20210122
上海东证,9314.0,1107.0,9071.0,-187.0,7907.0,611.0,-798,20210122
上海中期,392.0,-40.0,0.0,0.0,0.0,0.0,0,20210122
东兴期货,6311.0,183.0,4088.0,370.0,2065.0,-69.0,439,20210122
东吴期货,0.0,0.0,0.0,0.0,1547.0,-28.0,28,20210122
中信建投,4280.0,554.0,1512.0,-154.0,4320.0,-313.0,159,20210122
中信期货,14704.0,912.0,17376.0,462.0,28382.0,-522.0,984,20210122
中投天琪,0.0,0.0,0.0,0.0,3998.0,-20.0,20,20210122
中金期货,0.0,0.0,4146.0,-78.0,6250.0,-101.0,23,20210122
乾坤期货,0.0,0.0,3626.0,0.0,0.0,0.0,0,20210122
五矿经易,6079.0,399.0,3072.0,100.0,1342.0,220.0,-120,20210122
光大期货,4661.0,525.0,2241.0,246.0,4227.0,178.0,68,20210122
兴业期货,0.0,0.0,0.0,0.0,697.0,-2.0,2,20210122
兴证期货,6236.0,-328.0,3902.0,459.0,3950.0,595.0,-136,20210122
华泰期货,6788.0,-571.0,10986.0,-678.0,25418.0,-318.0,-360,20210122
华联期货,0.0,0.0,0.0,0.0,941.0,7.0,-7,20210122
华西期货,1691.0,-85.0,1094.0,-198.0,0.0,0.0,-198,20210122
华闻期货,11972.0,320.0,2537.0,603.0,3548.0,493.0,110,20210122
南华期货,2977.0,-688.0,2397.0,119.0,0.0,0.0,119,20210122
国信期货,1169.0,139.0,0.0,0.0,1596.0,68.0,-68,20210122
国富期货,4360.0,735.0,1779.0,468.0,0.0,0.0,468,20210122
国投安信,3479.0,406.0,4627.0,-308.0,11848.0,-359.0,51,20210122
国泰君安,19998.0,1140.0,14655.0,277.0,14868.0,17.0,260,20210122
大地期货,0.0,0.0,1065.0,33.0,0.0,0.0,33,20210122
宝城期货,0.0,0.0,0.0,0.0,820.0,-11.0,11,20210122
平安期货,0.0,0.0,2676.0,26.0,1586.0,33.0,-7,20210122
广发期货,0.0,0.0,5765.0,-90.0,1074.0,-99.0,9,20210122
招商期货,3518.0,71.0,2612.0,-145.0,6558.0,-176.0,31,20210122
方正中期,3256.0,31.0,2258.0,17.0,1006.0,48.0,-31,20210122
格林大华,0.0,0.0,0.0,0.0,596.0,-51.0,51,20210122
永安期货,4358.0,1075.0,6245.0,738.0,8080.0,238.0,500,20210122
浙商期货,0.0,0.0,2491.0,-77.0,1173.0,12.0,-89,20210122
海证期货,1837.0,-78.0,0.0,0.0,1426.0,-11.0,11,20210122
海通期货,17908.0,5341.0,17138.0,-597.0,12434.0,661.0,-1258,20210122
瑞银期货,0.0,0.0,5971.0,20.0,0.0,0.0,20,20210122
申银万国,3414.0,-166.0,7996.0,-219.0,6192.0,-183.0,-36,20210122
银河期货,5769.0,453.0,5878.0,-5.0,7479.0,-145.0,140,20210122
鲁证期货,465.0,-33.0,864.0,-84.0,0.0,0.0,-84,20210122
上海东方,0.0,0.0,0.0,0.0,758.0,1.0,-1,20210125
上海东证,10249.0,-172.0,9580.0,123.0,9182.0,504.0,-381,20210125
上海中期,1402.0,383.0,0.0,0.0,0.0,0.0,0,20210125
东兴期货,7887.0,820.0,3688.0,-400.0,2799.0,-119.0,-281,20210125
东吴期货,632.0,403.0,0.0,0.0,1742.0,80.0,-80,20210125
中信建投,4369.0,89.0,1775.0,164.0,4755.0,286.0,-122,20210125
中信期货,15612.0,319.0,17194.0,-618.0,29234.0,-112.0,-506,20210125
中投天琪,240.0,20.0,0.0,0.0,4769.0,195.0,-195,20210125
中融汇信,1785.0,1248.0,0.0,0.0,0.0,0.0,0,20210125
中金期货,150.0,147.0,4563.0,417.0,6603.0,97.0,320,20210125
乾坤期货,0.0,0.0,3626.0,0.0,0.0,0.0,0,20210125
五矿经易,6965.0,675.0,3203.0,-43.0,1207.0,-135.0,92,20210125
光大期货,4288.0,-373.0,1200.0,-59.0,4464.0,-6.0,-53,20210125
兴业期货,0.0,0.0,0.0,0.0,706.0,9.0,-9,20210125
兴证期货,7050.0,727.0,3570.0,-332.0,3638.0,-312.0,-20,20210125
创元期货,118.0,75.0,130.0,104.0,0.0,0.0,104,20210125
华泰期货,9696.0,2547.0,11435.0,213.0,26557.0,577.0,-364,20210125
华西期货,2327.0,246.0,1339.0,168.0,188.0,72.0,96,20210125
华闻期货,12828.0,628.0,2077.0,-551.0,1917.0,-486.0,-65,20210125
南华期货,3611.0,839.0,3737.0,277.0,1114.0,42.0,235,20210125
国信期货,889.0,45.0,0.0,0.0,1454.0,-142.0,142,20210125
国富期货,4988.0,937.0,2284.0,505.0,1283.0,373.0,132,20210125
国投安信,537.0,-291.0,4892.0,77.0,12391.0,31.0,46,20210125
国泰君安,21864.0,1369.0,15560.0,-72.0,14857.0,-182.0,110,20210125
大地期货,0.0,0.0,1038.0,-27.0,0.0,0.0,-27,20210125
宏源期货,2209.0,725.0,0.0,0.0,1407.0,587.0,-587,20210125
平安期货,0.0,0.0,2612.0,-64.0,1512.0,-74.0,10,20210125
广发期货,0.0,0.0,7192.0,198.0,1030.0,-44.0,242,20210125
招商期货,3280.0,-74.0,3171.0,125.0,6672.0,-127.0,252,20210125
方正中期,4063.0,593.0,1789.0,-14.0,941.0,-65.0,51,20210125
格林大华,0.0,0.0,0.0,0.0,658.0,62.0,-62,20210125
永安期货,4660.0,146.0,6659.0,255.0,8331.0,-100.0,355,20210125
浙商期货,0.0,0.0,2398.0,-93.0,1183.0,10.0,-103,20210125
海证期货,1932.0,95.0,0.0,0.0,1412.0,-14.0,14,20210125
海通期货,15341.0,-3578.0,19808.0,1009.0,12719.0,-26.0,1035,20210125
瑞银期货,0.0,0.0,6081.0,110.0,0.0,0.0,110,20210125
申银万国,3616.0,-12.0,8117.0,-14.0,6699.0,172.0,-186,20210125
西部期货,0.0,0.0,216.0,1.0,0.0,0.0,1,20210125
银河期货,6924.0,910.0,6601.0,362.0,8043.0,315.0,47,20210125
鲁证期货,635.0,45.0,234.0,201.0,345.0,36.0,165,20210125
上海东方,0.0,0.0,0.0,0.0,757.0,-1.0,1,20210126
上海东证,9284.0,-965.0,9625.0,45.0,8855.0,-327.0,372,20210126
上海中期,427.0,-126.0,0.0,0.0,0.0,0.0,0,20210126
东兴期货,5885.0,-2002.0,4403.0,632.0,2934.0,135.0,497,20210126
东吴期货,0.0,0.0,0.0,0.0,1749.0,7.0,-7,20210126
东海期货,1845.0,-21.0,0.0,0.0,0.0,0.0,0,20210126
中信建投,4385.0,-91.0,1462.0,-313.0,4520.0,-235.0,-78,20210126
中信期货,13024.0,-2588.0,17110.0,-84.0,29318.0,84.0,-168,20210126
中投天琪,0.0,0.0,0.0,0.0,4790.0,21.0,-21,20210126
中融汇信,765.0,-420.0,0.0,0.0,0.0,0.0,0,20210126
中金期货,493.0,343.0,3787.0,-776.0,6332.0,135.0,-911,20210126
乾坤期货,0.0,0.0,3626.0,0.0,0.0,0.0,0,20210126
五矿经易,6377.0,-588.0,3191.0,-12.0,1326.0,119.0,-131,20210126
光大期货,4098.0,-190.0,1214.0,14.0,4444.0,-20.0,34,20210126
兴业期货,0.0,0.0,0.0,0.0,709.0,3.0,-3,20210126
兴证期货,5967.0,-1134.0,3426.0,-144.0,4055.0,417.0,-561,20210126
创元期货,0.0,0.0,129.0,-1.0,0.0,0.0,-1,20210126
华泰期货,7375.0,-2321.0,11236.0,-199.0,26277.0,-280.0,81,20210126
华联期货,0.0,0.0,0.0,0.0,936.0,6.0,-6,20210126
华西期货,1944.0,-383.0,0.0,0.0,142.0,-46.0,46,20210126
华闻期货,11383.0,-1445.0,2903.0,56.0,2901.0,32.0,24,20210126
南华期货,1427.0,-163.0,3757.0,20.0,1016.0,26.0,-6,20210126
国信期货,709.0,-180.0,0.0,0.0,1494.0,40.0,-40,20210126
国富期货,4089.0,-899.0,1768.0,-516.0,201.0,19.0,-535,20210126
国投安信,3380.0,334.0,4905.0,13.0,12330.0,-61.0,74,20210126
国泰君安,20983.0,-881.0,16418.0,858.0,14650.0,-207.0,1065,20210126
国海良时,142.0,59.0,249.0,136.0,0.0,0.0,136,20210126
宏源期货,0.0,0.0,0.0,0.0,1155.0,-252.0,252,20210126
平安期货,1876.0,443.0,2726.0,114.0,1562.0,50.0,64,20210126
广发期货,252.0,-37.0,7051.0,-141.0,0.0,0.0,-141,20210126
招商期货,4470.0,848.0,2474.0,-697.0,5847.0,-825.0,128,20210126
方正中期,3468.0,-595.0,2248.0,7.0,1096.0,34.0,-27,20210126
格林大华,0.0,0.0,0.0,0.0,595.0,-63.0,63,20210126
永安期货,3105.0,-1055.0,6606.0,-53.0,8314.0,-17.0,-36,20210126
浙商期货,86.0,-13.0,2428.0,30.0,1189.0,6.0,24,20210126
海证期货,0.0,0.0,0.0,0.0,1435.0,23.0,-23,20210126
海通期货,16918.0,1577.0,17591.0,-2217.0,11134.0,-1585.0,-632,20210126
瑞银期货,0.0,0.0,6097.0,16.0,0.0,0.0,16,20210126
申银万国,3097.0,-519.0,8093.0,-24.0,6037.0,-662.0,638,20210126
西南期货,0.0,0.0,0.0,0.0,121.0,40.0,-40,20210126
西部期货,112.0,106.0,270.0,54.0,0.0,0.0,54,20210126
银河期货,6546.0,-477.0,6444.0,-157.0,8086.0,43.0,-200,20210126
鲁证期货,0.0,0.0,870.0,45.0,346.0,1.0,44,20210126
上海东方,0.0,0.0,0.0,0.0,752.0,-5.0,5,20210127
上海东证,8138.0,-1146.0,9343.0,-282.0,8627.0,-228.0,-54,20210127
上海中期,308.0,-119.0,155.0,39.0,0.0,0.0,39,20210127
东兴期货,5267.0,-618.0,3653.0,-327.0,2631.0,-303.0,-24,20210127
东吴期货,217.0,3.0,0.0,0.0,1740.0,-9.0,9,20210127
东海期货,2681.0,318.0,0.0,0.0,0.0,0.0,0,20210127
中信建投,2373.0,-1583.0,2419.0,117.0,4557.0,37.0,80,20210127
中信期货,12372.0,-652.0,17313.0,203.0,29741.0,423.0,-220,20210127
中投天琪,0.0,0.0,0.0,0.0,4867.0,77.0,-77,20210127
中融汇信,496.0,-269.0,0.0,0.0,0.0,0.0,0,20210127
中金期货,0.0,0.0,2715.0,11.0,6332.0,0.0,11,20210127
乾坤期货,0.0,0.0,3752.0,126.0,0.0,0.0,126,20210127
五矿经易,5383.0,-994.0,2865.0,-326.0,1073.0,-253.0,-73,20210127
光大期货,3741.0,-439.0,2410.0,174.0,4771.0,327.0,-153,20210127
兴业期货,0.0,0.0,0.0,0.0,712.0,3.0,-3,20210127
兴证期货,5093.0,-874.0,3205.0,-221.0,3870.0,-185.0,-36,20210127
创元期货,0.0,0.0,136.0,7.0,0.0,0.0,7,20210127
华泰期货,6684.0,-691.0,11242.0,6.0,26039.0,-238.0,244,20210127
华西期货,1600.0,-344.0,0.0,0.0,0.0,0.0,0,20210127
华闻期货,9804.0,-1579.0,1960.0,128.0,1967.0,55.0,73,20210127
南华期货,1052.0,-375.0,3461.0,-296.0,950.0,-66.0,-230,20210127
国信期货,0.0,0.0,0.0,0.0,1442.0,-52.0,52,20210127
国富期货,3774.0,-315.0,2176.0,408.0,1172.0,375.0,33,20210127
国投安信,2076.0,-236.0,4636.0,-269.0,12031.0,-299.0,30,20210127
国泰君安,18087.0,-2896.0,15773.0,-645.0,14594.0,-56.0,-589,20210127
